1.0337725757037184, 7.086274310668728
2.0581424871781855, 62.21330760507118
3.080371197887574, 104.47451717192234
4.120313478562602, 153.17117757578833
5.108185649723252, 288.99439733238546
6.108418388936846, 299.0885086071193
7.093954704717412, 220.87628429729688
8.08737453240576, 190.03368371164035
9.072618866263817, 110.06702889351544
10.03236344555595, 76.88010968364398
11.059458521640515, 48.38182772220239
12.05550618663146, 33.32910171126798
13.035884155114339, 24.121938421435686
13.98638264019364, 35.37805311532014
15.019317354728415, 41.96838131992757
16.048845613500568, 28.09035359433983
17.015111122395435, 34.08571573655621
17.97874879398771, 24.291203304050555
18.943457065962523, 20.9296027353206
19.992256131620373, 22.84398855769399
21.007769258112017, 24.753296433589014
22.00673674232807, 27.244875505678863
23.037724910712782, 22.139000321603362
24.03688704954383, 25.800199732561623
25.034297296839835, 18.934816093705138
26.032096853365836, 14.40867313258525
27.0314536468119, 19.23949288241181
27.99655122801672, 18.217132991418396
29.02783137832394, 14.86568831564523
30.008501328729334, 7.412955534115497
31.006884849100373, 6.395673589600506
31.988430745273277, 4.206232332978061
